from_stop_I,to_stop_I,label,d,n_vehicles
341,334,"[0, 0, 0, 1, 0]",303.0,67.0
342,253,"[0, 0, 0, 1, 0]",288.0,38.0
342,267,"[0, 0, 0, 1, 0]",191.0,38.0
343,301,"[0, 0, 0, 1, 0]",114.0,38.0
348,351,"[0, 0, 0, 1, 0]",217.0,20.0
349,351,"[0, 0, 0, 1, 0]",225.0,20.0
349,1190,"[0, 0, 0, 1, 0]",1656.0,20.0
350,1312,"[0, 0, 0, 1, 0]",1357.0,20.0
350,2176,"[0, 0, 0, 1, 0]",1252.0,20.0
351,348,"[0, 0, 0, 1, 0]",217.0,20.0
351,349,"[0, 0, 0, 1, 0]",225.0,20.0
352,361,"[0, 0, 0, 1, 0]",635.0,53.0
352,370,"[0, 0, 0, 1, 0]",617.0,33.0
352,373,"[0, 0, 0, 1, 0]",611.0,84.0
355,168,"[0, 0, 0, 1, 0]",5151.0,9.0
355,1841,"[0, 0, 0, 1, 0]",4603.0,35.0
356,360,"[0, 0, 0, 1, 0]",1256.0,58.0
356,365,"[0, 0, 0, 1, 0]",102.0,32.0
356,380,"[0, 0, 0, 1, 0]",918.0,74.0
356,716,"[0, 0, 0, 1, 0]",916.0,155.0
356,1026,"[0, 0, 0, 1, 0]",666.0,246.0
356,1035,"[0, 0, 0, 1, 0]",1289.0,48.0
357,355,"[0, 0, 0, 1, 0]",576.0,21.0
357,730,"[0, 0, 0, 1, 0]",1595.0,9.0
358,357,"[0, 0, 0, 1, 0]",211.0,9.0
358,2207,"[0, 0, 0, 1, 0]",1745.0,36.0
359,280,"[0, 0, 0, 1, 0]",668.0,52.0
359,367,"[0, 0, 0, 1, 0]",489.0,85.0
359,1027,"[0, 0, 0, 1, 0]",179.0,32.0
360,356,"[0, 0, 0, 1, 0]",1256.0,56.0
360,703,"[0, 0, 1, 1, 0]",3177.0,5.5
360,719,"[0, 0, 1, 0, 0]",2240.0,26.0
360,1061,"[0, 0, 0, 1, 0]",663.0,58.0
360,1393,"[0, 0, 1, 1, 0]",5509.0,18.5
361,352,"[0, 0, 0, 1, 0]",635.0,56.0
361,1030,"[0, 0, 0, 1, 0]",1277.0,53.0
363,562,"[0, 0, 0, 1, 0]",1388.0,15.0
363,1500,"[0, 0, 0, 1, 0]",1256.0,1.0
363,2383,"[0, 0, 0, 1, 0]",1700.0,18.0
364,535,"[0, 0, 0, 1, 0]",418.0,79.0
364,557,"[0, 0, 0, 1, 0]",496.0,176.0
365,356,"[0, 0, 0, 1, 0]",102.0,79.0
365,368,"[0, 0, 0, 1, 0]",350.0,32.0
366,538,"[0, 0, 0, 1, 0]",914.0,73.0
367,359,"[0, 0, 0, 1, 0]",489.0,84.0
367,369,"[0, 0, 0, 1, 0]",482.0,85.0
368,365,"[0, 0, 0, 1, 0]",350.0,82.0
368,370,"[0, 0, 0, 1, 0]",233.0,32.0
369,367,"[0, 0, 0, 1, 0]",482.0,84.0
369,373,"[0, 0, 0, 1, 0]",502.0,85.0
370,368,"[0, 0, 0, 1, 0]",233.0,33.0
370,379,"[0, 0, 0, 1, 0]",429.0,32.0
373,352,"[0, 0, 0, 1, 0]",611.0,85.0
373,369,"[0, 0, 0, 1, 0]",502.0,84.0
374,535,"[0, 0, 0, 1, 0]",591.0,80.0
374,1997,"[0, 0, 0, 1, 0]",610.0,79.0
376,368,"[0, 0, 0, 1, 0]",383.0,49.0
378,1166,"[0, 0, 0, 1, 0]",2399.0,2.0
378,1831,"[0, 0, 0, 1, 0]",822.0,36.0
379,352,"[0, 0, 0, 1, 0]",209.0,32.0
380,356,"[0, 0, 0, 1, 0]",918.0,74.0
382,383,"[0, 0, 0, 1, 0]",223.0,18.0
382,1470,"[0, 0, 0, 1, 0]",1589.0,19.0
383,81,"[0, 0, 0, 1, 0]",1086.0,33.0
383,382,"[0, 0, 0, 1, 0]",223.0,19.0
383,1206,"[0, 0, 0, 1, 0]",2683.0,15.0
384,386,"[0, 0, 0, 1, 0]",397.0,77.0
384,2348,"[0, 0, 0, 1, 0]",522.0,81.0
385,1358,"[0, 0, 0, 1, 0]",473.0,192.0
385,2172,"[0, 0, 0, 1, 0]",368.0,191.0
386,384,"[0, 0, 0, 1, 0]",397.0,81.0
386,389,"[0, 0, 0, 1, 0]",681.0,78.0
387,390,"[0, 0, 0, 1, 0]",225.0,48.0
387,396,"[0, 0, 0, 1, 0]",537.0,46.0
388,277,"[0, 0, 0, 1, 0]",1054.0,45.0
388,389,"[0, 0, 0, 1, 0]",246.0,50.0
388,398,"[0, 0, 0, 1, 0]",377.0,6.0
389,388,"[0, 0, 0, 1, 0]",246.0,51.0
389,394,"[0, 0, 0, 1, 0]",446.0,82.0
389,398,"[0, 0, 0, 1, 0]",327.0,27.0
390,387,"[0, 0, 0, 1, 0]",225.0,46.0
390,2178,"[0, 0, 0, 1, 0]",425.0,48.0
393,283,"[0, 0, 0, 1, 0]",1571.0,4.0
393,2348,"[0, 0, 0, 1, 0]",880.0,2.0
394,386,"[0, 0, 0, 1, 0]",246.0,82.0
395,396,"[0, 0, 0, 1, 0]",179.0,48.0
395,1009,"[0, 0, 0, 1, 0]",668.0,46.0
396,387,"[0, 0, 0, 1, 0]",537.0,48.0
396,395,"[0, 0, 0, 1, 0]",179.0,46.0
398,388,"[0, 0, 0, 1, 0]",377.0,6.0
398,389,"[0, 0, 0, 1, 0]",327.0,32.0
402,404,"[0, 0, 0, 1, 0]",255.0,26.0
402,405,"[0, 0, 0, 1, 0]",260.0,14.0
404,402,"[0, 0, 0, 1, 0]",255.0,27.0
405,2118,"[0, 0, 0, 1, 0]",1355.0,14.0
406,590,"[0, 0, 0, 1, 0]",723.0,36.0
406,2271,"[0, 0, 0, 1, 0]",3208.0,7.0
407,1618,"[0, 0, 1, 0, 0]",1727.0,39.0
413,1997,"[0, 0, 0, 1, 0]",365.0,80.0
413,1998,"[0, 0, 0, 1, 0]",515.0,79.0
417,418,"[0, 0, 0, 1, 0]",204.0,6.0
417,976,"[0, 0, 0, 1, 0]",863.0,4.0
418,417,"[0, 0, 0, 1, 0]",204.0,4.0
422,431,"[0, 0, 0, 1, 0]",342.0,50.0
425,2291,"[0, 0, 0, 1, 0]",504.0,63.0
425,2540,"[0, 0, 0, 1, 0]",466.0,62.0
429,59,"[0, 0, 0, 1, 0]",220.0,14.0
431,422,"[0, 0, 0, 1, 0]",342.0,49.0
431,997,"[0, 0, 0, 1, 0]",1435.0,50.0
432,1730,"[0, 0, 0, 1, 0]",360.0,13.0
432,2480,"[0, 0, 0, 1, 0]",992.0,16.0
434,55,"[0, 0, 0, 1, 0]",1958.0,35.0
434,1730,"[0, 0, 0, 1, 0]",463.0,35.0
436,1657,"[0, 0, 0, 1, 0]",805.0,2.0
436,1730,"[0, 0, 0, 1, 0]",844.0,60.0
436,2147,"[0, 0, 0, 1, 0]",376.0,63.0
438,962,"[0, 0, 0, 1, 0]",2577.0,19.0
438,2176,"[0, 0, 0, 1, 0]",3751.0,18.0
440,441,"[0, 0, 0, 1, 0]",499.0,35.0
440,1946,"[0, 0, 0, 1, 0]",576.0,53.0
440,2488,"[0, 0, 0, 1, 0]",1331.0,87.0
441,440,"[0, 0, 0, 1, 0]",499.0,34.0
441,1414,"[0, 0, 0, 1, 0]",590.0,35.0
444,11,"[0, 0, 0, 1, 0]",226.0,41.0
450,11,"[0, 0, 0, 1, 0]",277.0,41.0
456,457,"[0, 0, 0, 1, 0]",389.0,13.0
456,546,"[0, 0, 0, 1, 0]",3022.0,16.0
457,456,"[0, 0, 0, 1, 0]",389.0,16.0
457,1071,"[0, 0, 0, 1, 0]",1572.0,13.0
458,460,"[0, 0, 0, 1, 0]",335.0,38.0
458,475,"[0, 0, 0, 1, 0]",329.0,37.0
459,460,"[0, 0, 0, 1, 0]",329.0,7.0
459,2198,"[0, 0, 0, 1, 0]",739.0,8.0
460,458,"[0, 0, 0, 1, 0]",335.0,37.0
460,459,"[0, 0, 0, 1, 0]",329.0,8.0
460,462,"[0, 0, 0, 1, 0]",434.0,45.0
462,460,"[0, 0, 0, 1, 0]",434.0,45.0
462,2416,"[0, 0, 0, 1, 0]",611.0,45.0
463,64,"[0, 0, 0, 1, 0]",671.0,48.0
463,113,"[0, 0, 1, 0, 0]",911.0,43.0
463,1804,"[0, 0, 0, 1, 0]",324.0,34.0
463,2267,"[0, 0, 1, 0, 0]",2876.0,66.0
463,2335,"[0, 0, 0, 1, 0]",765.0,14.0
475,458,"[0, 0, 0, 1, 0]",329.0,38.0
475,1162,"[0, 0, 0, 1, 0]",1088.0,37.0
477,478,"[0, 0, 0, 1, 0]",436.0,35.0
478,477,"[0, 0, 0, 1, 0]",436.0,34.0
478,495,"[0, 0, 0, 1, 0]",364.0,35.0
478,1255,"[0, 0, 0, 1, 0]",270.0,9.0
478,1349,"[0, 0, 0, 1, 0]",16940.0,10.0
494,500,"[0, 0, 0, 1, 0]",265.0,5.0
495,478,"[0, 0, 0, 1, 0]",364.0,34.0
495,2001,"[0, 0, 0, 1, 0]",1105.0,35.0
500,494,"[0, 0, 0, 1, 0]",265.0,8.0
500,2002,"[0, 0, 0, 1, 0]",751.0,5.0
512,520,"[0, 0, 0, 1, 0]",533.0,3.0
512,522,"[0, 0, 0, 1, 0]",569.0,2.0
515,519,"[0, 0, 0, 1, 0]",502.0,35.0
515,520,"[0, 0, 0, 1, 0]",471.0,9.0
515,522,"[0, 0, 0, 1, 0]",457.0,45.0
519,515,"[0, 0, 0, 1, 0]",502.0,35.0
519,1817,"[0, 0, 0, 1, 0]",1523.0,35.0
520,512,"[0, 0, 0, 1, 0]",533.0,2.0
520,515,"[0, 0, 0, 1, 0]",471.0,10.0
520,660,"[0, 0, 0, 1, 0]",2347.0,12.0
522,4,"[0, 0, 0, 1, 0]",1410.0,47.0
522,512,"[0, 0, 0, 1, 0]",569.0,1.0
522,515,"[0, 0, 0, 1, 0]",457.0,44.0
530,565,"[0, 0, 0, 1, 0]",339.0,8.0
530,572,"[0, 0, 0, 1, 0]",286.0,7.0
533,557,"[0, 0, 0, 1, 0]",735.0,75.0
533,563,"[0, 0, 0, 1, 0]",654.0,105.0
533,568,"[0, 0, 0, 1, 0]",682.0,7.0
533,1349,"[0, 0, 0, 1, 0]",3850.0,43.0
535,364,"[0, 0, 0, 1, 0]",418.0,80.0
535,374,"[0, 0, 0, 1, 0]",591.0,79.0
538,366,"[0, 0, 0, 1, 0]",914.0,69.0
538,563,"[0, 0, 0, 1, 0]",471.0,73.0
545,546,"[0, 0, 0, 1, 0]",292.0,13.0
545,1772,"[0, 0, 0, 1, 0]",1188.0,16.0
546,456,"[0, 0, 0, 1, 0]",3022.0,13.0
546,545,"[0, 0, 0, 1, 0]",292.0,16.0
547,999,"[0, 0, 0, 1, 0]",1536.0,20.0
547,1858,"[0, 0, 0, 1, 0]",589.0,24.0
557,364,"[0, 0, 0, 1, 0]",496.0,178.0
557,533,"[0, 0, 0, 1, 0]",735.0,73.0
557,1349,"[0, 0, 0, 1, 0]",3326.0,96.0
557,2195,"[0, 0, 0, 1, 0]",3721.0,7.0
560,563,"[0, 0, 0, 1, 0]",577.0,35.0
560,2311,"[0, 0, 0, 1, 0]",446.0,32.0
562,363,"[0, 0, 0, 1, 0]",1388.0,18.0
562,564,"[0, 0, 0, 1, 0]",860.0,3.0
562,1500,"[0, 0, 0, 1, 0]",1860.0,16.0
562,1787,"[0, 0, 0, 1, 0]",1709.0,3.0
563,533,"[0, 0, 0, 1, 0]",654.0,110.0
563,538,"[0, 0, 0, 1, 0]",471.0,69.0
563,560,"[0, 0, 0, 1, 0]",577.0,32.0
564,562,"[0, 0, 0, 1, 0]",860.0,4.0
564,567,"[0, 0, 0, 1, 0]",791.0,15.0
564,1816,"[0, 0, 0, 1, 0]",2599.0,22.0
565,530,"[0, 0, 0, 1, 0]",339.0,7.0
565,568,"[0, 0, 0, 1, 0]",356.0,8.0
567,564,"[0, 0, 0, 1, 0]",791.0,19.0
567,2379,"[0, 0, 0, 1, 0]",712.0,16.0
568,533,"[0, 0, 0, 1, 0]",682.0,8.0
568,565,"[0, 0, 0, 1, 0]",356.0,7.0
569,570,"[0, 0, 0, 1, 0]",299.0,104.0
569,1349,"[0, 0, 0, 1, 0]",3806.0,109.0
570,569,"[0, 0, 0, 1, 0]",299.0,109.0
570,1263,"[0, 0, 0, 1, 0]",1027.0,46.0
570,1265,"[0, 0, 0, 1, 0]",1374.0,58.0
572,530,"[0, 0, 0, 1, 0]",286.0,8.0
572,1265,"[0, 0, 0, 1, 0]",388.0,7.0
576,581,"[0, 0, 0, 1, 0]",364.0,176.0
576,599,"[0, 0, 0, 1, 0]",1224.0,35.0
576,1350,"[0, 0, 0, 1, 0]",689.0,210.0
578,580,"[0, 0, 0, 1, 0]",321.0,47.0
578,1040,"[0, 0, 0, 1, 0]",410.0,49.0
580,35,"[0, 0, 0, 1, 0]",283.0,47.0
580,329,"[0, 0, 0, 1, 0]",308.0,66.0
580,578,"[0, 0, 0, 1, 0]",321.0,49.0
580,604,"[0, 0, 0, 1, 0]",379.0,64.0
581,33,"[0, 0, 0, 1, 0]",442.0,229.0
581,576,"[0, 0, 0, 1, 0]",364.0,177.0
581,1350,"[0, 0, 0, 1, 0]",1054.0,17.0
581,1415,"[0, 0, 0, 1, 0]",1271.0,54.0
585,35,"[0, 0, 0, 1, 0]",477.0,49.0
585,587,"[0, 0, 0, 1, 0]",247.0,64.0
585,589,"[0, 0, 0, 1, 0]",205.0,45.0
585,596,"[0, 0, 0, 1, 0]",395.0,66.0
585,602,"[0, 0, 0, 1, 0]",200.0,94.0
586,255,"[0, 0, 0, 1, 0]",312.0,147.0
586,256,"[0, 0, 0, 1, 0]",267.0,148.0
586,280,"[0, 0, 0, 1, 0]",1607.0,2.0
586,1350,"[0, 0, 0, 1, 0]",1336.0,2.0
586,1964,"[0, 0, 0, 1, 0]",2412.0,3.0
587,329,"[0, 0, 0, 1, 0]",374.0,64.0
587,585,"[0, 0, 0, 1, 0]",247.0,66.0
588,30,"[0, 0, 0, 1, 0]",257.0,64.0
588,50,"[0, 0, 0, 1, 0]",677.0,187.0
588,597,"[0, 0, 0, 1, 0]",187.0,67.0
588,1350,"[0, 0, 0, 1, 0]",578.0,32.0
588,1361,"[0, 0, 0, 1, 0]",379.0,157.0
589,332,"[0, 0, 0, 1, 0]",440.0,45.0
589,585,"[0, 0, 0, 1, 0]",205.0,47.0
590,406,"[0, 0, 0, 1, 0]",723.0,36.0
590,1107,"[0, 0, 0, 1, 0]",1764.0,36.0
590,2267,"[0, 0, 1, 0, 0]",2569.0,33.0
594,30,"[0, 0, 0, 1, 0]",295.0,94.0
594,598,"[0, 0, 0, 1, 0]",278.0,147.0
594,1350,"[0, 0, 0, 1, 0]",595.0,54.0
596,30,"[0, 0, 0, 1, 0]",532.0,66.0
596,585,"[0, 0, 0, 1, 0]",395.0,64.0
597,588,"[0, 0, 0, 1, 0]",187.0,64.0
597,603,"[0, 0, 0, 1, 0]",258.0,67.0
598,256,"[0, 0, 0, 1, 0]",226.0,147.0
598,594,"[0, 0, 0, 1, 0]",278.0,148.0
599,33,"[0, 0, 0, 1, 0]",432.0,112.0
599,576,"[0, 0, 0, 1, 0]",1224.0,33.0
599,604,"[0, 0, 0, 1, 0]",248.0,66.0
599,1058,"[0, 0, 0, 1, 0]",344.0,84.0
599,1352,"[0, 0, 0, 1, 0]",210.0,64.0
601,31,"[0, 0, 0, 1, 0]",275.0,94.0
601,602,"[0, 0, 0, 1, 0]",294.0,94.0
602,585,"[0, 0, 0, 1, 0]",200.0,94.0
602,601,"[0, 0, 0, 1, 0]",294.0,94.0
603,46,"[0, 0, 0, 1, 0]",318.0,67.0
603,597,"[0, 0, 0, 1, 0]",258.0,64.0
604,580,"[0, 0, 0, 1, 0]",379.0,66.0
604,599,"[0, 0, 0, 1, 0]",248.0,64.0
612,1328,"[0, 0, 0, 1, 0]",670.0,35.0
612,1999,"[0, 0, 0, 1, 0]",1145.0,34.0
629,631,"[0, 0, 0, 1, 0]",539.0,19.0
629,1284,"[0, 0, 0, 1, 0]",519.0,21.0
631,629,"[0, 0, 0, 1, 0]",539.0,21.0
631,817,"[0, 0, 0, 1, 0]",2589.0,19.0
641,163,"[0, 0, 0, 1, 0]",1718.0,34.0
641,642,"[0, 0, 0, 1, 0]",518.0,32.0
642,641,"[0, 0, 0, 1, 0]",518.0,34.0
645,1178,"[0, 0, 0, 1, 0]",359.0,80.0
645,1184,"[0, 0, 0, 1, 0]",339.0,81.0
647,1172,"[0, 0, 0, 1, 0]",163.0,77.0
647,1511,"[0, 0, 0, 1, 0]",319.0,80.0
658,660,"[0, 0, 0, 1, 0]",370.0,12.0
658,1384,"[0, 0, 0, 1, 0]",833.0,11.0
660,520,"[0, 0, 0, 1, 0]",2347.0,12.0
660,658,"[0, 0, 0, 1, 0]",370.0,12.0
665,666,"[0, 0, 0, 1, 0]",713.0,23.0
665,669,"[0, 0, 0, 1, 0]",367.0,23.0
666,665,"[0, 0, 0, 1, 0]",713.0,23.0
666,668,"[0, 0, 0, 1, 0]",289.0,20.0
666,1813,"[0, 0, 0, 1, 0]",6174.0,3.0
667,669,"[0, 0, 0, 1, 0]",625.0,23.0
667,1390,"[0, 0, 0, 1, 0]",1477.0,23.0
668,666,"[0, 0, 0, 1, 0]",289.0,20.0
668,1557,"[0, 0, 0, 1, 0]",667.0,20.0
669,665,"[0, 0, 0, 1, 0]",367.0,23.0
669,667,"[0, 0, 0, 1, 0]",625.0,23.0
671,674,"[0, 0, 0, 1, 0]",671.0,21.0
671,677,"[0, 0, 0, 1, 0]",503.0,22.0
673,675,"[0, 0, 0, 1, 0]",698.0,69.0
673,1368,"[0, 0, 0, 1, 0]",2039.0,69.0
674,187,"[0, 0, 0, 1, 0]",1315.0,71.0
674,671,"[0, 0, 0, 1, 0]",671.0,22.0
674,675,"[0, 0, 0, 1, 0]",770.0,50.0
675,673,"[0, 0, 0, 1, 0]",698.0,69.0
675,674,"[0, 0, 0, 1, 0]",770.0,49.0
675,2472,"[0, 0, 0, 1, 0]",2270.0,22.0
676,677,"[0, 0, 0, 1, 0]",698.0,21.0
676,1536,"[0, 0, 0, 1, 0]",7872.0,20.0
676,1756,"[0, 0, 0, 1, 0]",17751.0,11.0
677,671,"[0, 0, 0, 1, 0]",503.0,21.0
677,676,"[0, 0, 0, 1, 0]",698.0,22.0
679,683,"[0, 0, 0, 1, 0]",263.0,81.0
680,684,"[0, 0, 0, 1, 0]",290.0,62.0
680,2151,"[0, 0, 0, 1, 0]",1011.0,62.0
681,683,"[0, 0, 0, 1, 0]",277.0,1.0
682,683,"[0, 0, 0, 1, 0]",556.0,111.0
682,684,"[0, 0, 0, 1, 0]",308.0,62.0
683,681,"[0, 0, 0, 1, 0]",277.0,1.0
683,682,"[0, 0, 0, 1, 0]",556.0,85.0
683,694,"[0, 0, 0, 1, 0]",351.0,25.0
683,695,"[0, 0, 0, 1, 0]",390.0,25.0
683,696,"[0, 0, 0, 1, 0]",569.0,79.0
683,773,"[0, 0, 0, 1, 0]",13341.0,2.0
683,1942,"[0, 0, 0, 1, 0]",2210.0,6.0
684,680,"[0, 0, 0, 1, 0]",290.0,62.0
684,682,"[0, 0, 0, 1, 0]",308.0,62.0
685,25,"[0, 0, 0, 1, 0]",1131.0,25.0
685,686,"[0, 0, 0, 1, 0]",451.0,45.0
685,1419,"[0, 0, 0, 1, 0]",1914.0,24.0
686,685,"[0, 0, 0, 1, 0]",451.0,49.0
686,1419,"[0, 0, 0, 1, 0]",1492.0,25.0
686,2511,"[0, 0, 0, 1, 0]",1529.0,20.0
687,705,"[0, 0, 0, 1, 0]",598.0,2.0
687,1685,"[0, 0, 0, 1, 0]",5290.0,2.0
694,683,"[0, 0, 0, 1, 0]",351.0,25.0
694,710,"[0, 0, 0, 1, 0]",279.0,25.0
695,682,"[0, 0, 0, 1, 0]",180.0,25.0
696,1465,"[0, 0, 0, 1, 0]",1503.0,79.0
698,699,"[0, 0, 0, 1, 0]",139.0,14.0
698,711,"[0, 0, 0, 1, 0]",663.0,9.0
698,719,"[0, 0, 1, 0, 0]",8687.0,1.0
698,1204,"[0, 0, 0, 1, 0]",971.0,15.0
698,2180,"[0, 0, 1, 1, 0]",4829.0,18.0
699,698,"[0, 0, 0, 1, 0]",139.0,15.0
699,1385,"[0, 0, 0, 1, 0]",1449.0,17.0
699,1956,"[0, 0, 0, 1, 0]",2374.0,3.0
701,706,"[0, 0, 0, 1, 0]",383.0,19.0
701,709,"[0, 0, 0, 1, 0]",339.0,18.0
703,360,"[0, 0, 1, 1, 0]",3177.0,5.0
703,719,"[0, 0, 1, 0, 0]",1064.0,26.0
703,2180,"[0, 0, 1, 1, 0]",3074.0,17.5
705,687,"[0, 0, 0, 1, 0]",598.0,3.0
705,716,"[0, 0, 0, 1, 0]",433.0,136.0
705,740,"[0, 0, 0, 1, 0]",580.0,17.0
705,741,"[0, 0, 0, 1, 0]",280.0,113.0
705,924,"[0, 0, 0, 1, 0]",10449.0,9.0
706,701,"[0, 0, 0, 1, 0]",383.0,18.0
706,715,"[0, 0, 0, 1, 0]",252.0,19.0
707,714,"[0, 0, 0, 1, 0]",1980.0,1.0
707,717,"[0, 0, 0, 1, 0]",486.0,130.0
707,1911,"[0, 0, 0, 1, 0]",3812.0,1.0
707,2036,"[0, 0, 0, 1, 0]",783.0,17.0
707,2047,"[0, 0, 0, 1, 0]",1369.0,111.0
708,710,"[0, 0, 0, 1, 0]",350.0,25.0
708,1464,"[0, 0, 0, 1, 0]",1438.0,25.0
709,3,"[0, 0, 0, 1, 0]",1090.0,18.0
709,701,"[0, 0, 0, 1, 0]",339.0,19.0
710,694,"[0, 0, 0, 1, 0]",279.0,25.0
710,708,"[0, 0, 0, 1, 0]",350.0,25.0
711,698,"[0, 0, 0, 1, 0]",663.0,8.0
711,2364,"[0, 0, 0, 1, 0]",387.0,9.0
712,713,"[0, 0, 0, 1, 0]",512.0,20.0
712,714,"[0, 0, 0, 1, 0]",491.0,3.0
712,2050,"[0, 0, 0, 1, 0]",863.0,18.0
713,712,"[0, 0, 0, 1, 0]",512.0,21.0
713,1398,"[0, 0, 0, 1, 0]",2133.0,20.0
714,707,"[0, 0, 0, 1, 0]",1980.0,1.0
714,712,"[0, 0, 0, 1, 0]",491.0,2.0
714,2039,"[0, 0, 0, 1, 0]",836.0,17.0
714,2210,"[0, 0, 0, 1, 0]",1846.0,17.0
715,706,"[0, 0, 0, 1, 0]",252.0,18.0
715,740,"[0, 0, 0, 1, 0]",340.0,19.0
716,356,"[0, 0, 0, 1, 0]",916.0,155.0
716,705,"[0, 0, 0, 1, 0]",433.0,137.0
716,739,"[0, 0, 0, 1, 0]",936.0,18.0
717,707,"[0, 0, 0, 1, 0]",486.0,130.0
717,740,"[0, 0, 0, 1, 0]",302.0,130.0
719,360,"[0, 0, 1, 0, 0]",2240.0,27.0
719,703,"[0, 0, 1, 0, 0]",1064.0,24.0
720,1113,"[0, 0, 0, 1, 0]",264.0,61.0
721,1112,"[0, 0, 0, 1, 0]",530.0,93.0
721,2110,"[0, 0, 0, 1, 0]",385.0,96.0
723,738,"[0, 0, 0, 1, 0]",176.0,65.0
723,814,"[0, 0, 0, 1, 0]",314.0,65.0
724,816,"[0, 0, 0, 1, 0]",388.0,102.0
724,1154,"[0, 0, 0, 1, 0]",53.0,61.0
724,1195,"[0, 0, 1, 0, 0]",3428.0,25.0
724,1248,"[0, 0, 0, 1, 0]",850.0,93.0
724,1393,"[0, 0, 1, 0, 0]",2580.0,22.0
724,2449,"[0, 0, 0, 1, 0]",1051.0,75.0
726,738,"[0, 0, 0, 1, 0]",218.0,65.0
726,818,"[0, 0, 0, 1, 0]",202.0,65.0
728,737,"[0, 0, 0, 1, 0]",294.0,106.0
728,800,"[0, 0, 0, 1, 0]",464.0,167.0
728,810,"[0, 0, 0, 1, 0]",218.0,65.0
729,732,"[0, 0, 0, 1, 0]",292.0,20.0
729,2143,"[0, 0, 0, 1, 0]",3004.0,19.0
730,355,"[0, 0, 0, 1, 0]",1779.0,9.0
730,1220,"[0, 0, 0, 1, 0]",2658.0,34.0
730,1729,"[0, 0, 0, 1, 0]",979.0,43.0
732,729,"[0, 0, 0, 1, 0]",292.0,19.0
732,734,"[0, 0, 0, 1, 0]",371.0,20.0
734,147,"[0, 0, 0, 1, 0]",3702.0,20.0
734,732,"[0, 0, 0, 1, 0]",371.0,19.0
735,811,"[0, 0, 0, 1, 0]",180.0,127.0
736,809,"[0, 0, 0, 1, 0]",310.0,62.0
736,811,"[0, 0, 0, 1, 0]",339.0,126.0
736,813,"[0, 0, 0, 1, 0]",499.0,65.0
737,728,"[0, 0, 0, 1, 0]",294.0,102.0
737,810,"[0, 0, 0, 1, 0]",295.0,65.0
737,814,"[0, 0, 0, 1, 0]",226.0,171.0
738,723,"[0, 0, 0, 1, 0]",176.0,65.0
738,726,"[0, 0, 0, 1, 0]",218.0,65.0
739,715,"[0, 0, 0, 1, 0]",314.0,18.0
740,705,"[0, 0, 0, 1, 0]",580.0,17.0
740,716,"[0, 0, 0, 1, 0]",1008.0,19.0
740,717,"[0, 0, 0, 1, 0]",302.0,130.0
740,741,"[0, 0, 0, 1, 0]",300.0,113.0
741,705,"[0, 0, 0, 1, 0]",280.0,113.0
741,740,"[0, 0, 0, 1, 0]",300.0,113.0
745,747,"[0, 0, 0, 1, 0]",604.0,65.0
745,761,"[0, 0, 0, 1, 0]",404.0,30.0
746,763,"[0, 0, 0, 1, 0]",384.0,32.0
746,2487,"[0, 0, 0, 1, 0]",630.0,30.0
747,745,"[0, 0, 0, 1, 0]",604.0,30.0
747,756,"[0, 0, 0, 1, 0]",644.0,33.0
747,758,"[0, 0, 0, 1, 0]",379.0,65.0
750,752,"[0, 0, 0, 1, 0]",461.0,28.0
751,754,"[0, 0, 0, 1, 0]",343.0,28.0
752,751,"[0, 0, 0, 1, 0]",250.0,28.0
753,750,"[0, 0, 0, 1, 0]",245.0,28.0
754,1349,"[0, 0, 0, 1, 0]",7164.0,6.0
754,2197,"[0, 0, 0, 1, 0]",625.0,10.0
756,745,"[0, 0, 0, 1, 0]",126.0,33.0
756,762,"[0, 0, 0, 1, 0]",657.0,33.0
758,747,"[0, 0, 0, 1, 0]",379.0,63.0
758,2292,"[0, 0, 0, 1, 0]",543.0,65.0
761,745,"[0, 0, 0, 1, 0]",404.0,32.0
761,763,"[0, 0, 0, 1, 0]",491.0,30.0
762,756,"[0, 0, 0, 1, 0]",657.0,33.0
762,2281,"[0, 0, 0, 1, 0]",717.0,33.0
763,746,"[0, 0, 0, 1, 0]",384.0,30.0
763,761,"[0, 0, 0, 1, 0]",491.0,32.0
764,1363,"[0, 0, 0, 1, 0]",1621.0,15.0
764,1943,"[0, 0, 0, 1, 0]",1894.0,16.0
765,790,"[0, 0, 0, 1, 0]",155.0,8.0
765,2195,"[0, 0, 0, 1, 0]",1214.0,7.0
767,777,"[0, 0, 0, 1, 0]",643.0,42.0
767,780,"[0, 0, 0, 1, 0]",348.0,60.0
767,1177,"[0, 0, 0, 1, 0]",437.0,101.0
768,781,"[0, 0, 0, 1, 0]",445.0,50.0
768,799,"[0, 0, 0, 1, 0]",312.0,50.0
770,199,"[0, 0, 0, 1, 0]",329.0,60.0
771,773,"[0, 0, 0, 1, 0]",579.0,246.0
771,1543,"[0, 0, 0, 1, 0]",650.0,244.0
772,183,"[0, 0, 0, 1, 0]",418.0,43.0
772,777,"[0, 0, 0, 1, 0]",444.0,41.0
773,683,"[0, 0, 0, 1, 0]",13341.0,2.0
773,771,"[0, 0, 0, 1, 0]",579.0,244.0
773,1402,"[0, 0, 0, 1, 0]",1649.0,2.0
773,2014,"[0, 0, 0, 1, 0]",534.0,246.0
