from_stop_I,to_stop_I,label,d,n_vehicles
152,438,"[0, 0, 0, 1, 0]",540.0,2.0
152,807,"[0, 0, 0, 1, 0]",730.0,1.0
152,1792,"[0, 0, 0, 1, 0]",504.0,2.0
153,1193,"[0, 0, 0, 1, 0]",422.0,1.0
153,1589,"[0, 0, 0, 1, 0]",1912.0,2.0
154,156,"[0, 0, 0, 1, 0]",60.0,3.0
154,159,"[0, 0, 0, 1, 0]",527.0,14.0
154,210,"[0, 0, 0, 1, 0]",426.0,7.0
155,171,"[0, 0, 0, 1, 0]",783.0,20.0
155,1186,"[0, 0, 0, 1, 0]",1205.0,4.0
156,159,"[0, 0, 0, 1, 0]",520.0,6.0
156,162,"[0, 0, 0, 1, 0]",1405.0,12.0
157,155,"[0, 0, 0, 1, 0]",83.0,7.0
157,210,"[0, 0, 0, 1, 0]",387.0,12.0
158,155,"[0, 0, 0, 1, 0]",498.0,11.0
158,157,"[0, 0, 0, 1, 0]",520.0,13.0
159,162,"[0, 0, 0, 1, 0]",885.0,20.0
160,2038,"[0, 0, 0, 1, 0]",1120.0,32.0
161,163,"[0, 0, 0, 1, 0]",397.0,30.0
162,160,"[0, 0, 0, 1, 0]",422.0,32.0
163,157,"[0, 0, 0, 1, 0]",1421.0,6.0
163,158,"[0, 0, 0, 1, 0]",900.0,24.0
164,2024,"[0, 0, 0, 1, 0]",329.0,25.0
164,2032,"[0, 0, 0, 1, 0]",401.0,108.0
164,2033,"[0, 0, 0, 1, 0]",696.0,1.0
164,2039,"[0, 0, 0, 1, 0]",1298.0,29.0
164,2234,"[0, 0, 0, 1, 0]",91.0,1.0
165,2079,"[0, 0, 0, 1, 0]",313.0,4.0
166,2305,"[0, 0, 0, 1, 0]",95.0,7.0
167,418,"[0, 0, 0, 1, 0]",1098.0,13.0
168,409,"[0, 0, 0, 1, 0]",1516.0,4.0
171,175,"[0, 0, 0, 1, 0]",1123.0,20.0
172,154,"[0, 0, 0, 1, 0]",817.0,21.0
173,172,"[0, 0, 0, 1, 0]",1138.0,21.0
175,177,"[0, 0, 0, 1, 0]",850.0,20.0
176,173,"[0, 0, 0, 1, 0]",831.0,21.0
177,179,"[0, 0, 0, 1, 0]",126.0,4.0
177,714,"[0, 0, 0, 1, 0]",773.0,14.0
178,176,"[0, 0, 0, 1, 0]",108.0,2.0
178,578,"[0, 0, 0, 1, 0]",245.0,1.0
179,714,"[0, 0, 0, 1, 0]",651.0,6.0
180,1175,"[0, 0, 0, 1, 0]",1216.0,3.0
181,182,"[0, 0, 0, 1, 0]",666.0,1.0
182,185,"[0, 0, 0, 1, 0]",680.0,1.0
183,180,"[0, 0, 0, 1, 0]",696.0,3.0
184,183,"[0, 0, 0, 1, 0]",685.0,3.0
185,579,"[0, 0, 0, 1, 0]",848.0,1.0
186,184,"[0, 0, 0, 1, 0]",748.0,1.0
187,1010,"[0, 0, 0, 1, 0]",209.0,1.0
187,1011,"[0, 0, 0, 1, 0]",250.0,25.0
187,2478,"[0, 0, 0, 1, 0]",2364.0,1.0
187,2479,"[0, 0, 0, 1, 0]",2353.0,3.0
188,762,"[0, 0, 0, 1, 0]",1059.0,8.0
189,1190,"[0, 0, 0, 1, 0]",1302.0,10.0
190,2308,"[0, 0, 0, 1, 0]",1635.0,4.0
190,2309,"[0, 0, 0, 1, 0]",1119.0,105.0
191,1701,"[0, 0, 0, 1, 0]",623.0,103.0
191,1702,"[0, 0, 0, 1, 0]",1175.0,4.0
192,191,"[0, 0, 0, 1, 0]",1080.0,103.0
193,190,"[0, 0, 0, 1, 0]",546.0,105.0
194,195,"[0, 0, 0, 1, 0]",464.0,109.0
194,575,"[0, 0, 0, 1, 0]",292.0,3.0
195,190,"[0, 0, 0, 1, 0]",1100.0,4.0
195,193,"[0, 0, 0, 1, 0]",554.0,105.0
196,1894,"[0, 0, 0, 1, 0]",212.0,6.0
196,2166,"[0, 0, 0, 1, 0]",368.0,1.0
197,196,"[0, 0, 0, 1, 0]",579.0,7.0
198,199,"[0, 0, 0, 1, 0]",392.0,10.0
199,201,"[0, 0, 0, 1, 0]",343.0,12.0
