from_stop_I,to_stop_I,label,d,n_vehicles
1457,2267,"[0, 0, 0, 1, 0]",306.0,70.0
1458,2533,"[0, 0, 0, 1, 0]",339.0,69.0
1459,2197,"[0, 0, 0, 1, 0]",200.0,63.0
1460,2690,"[0, 0, 0, 1, 0]",260.0,63.0
1460,3282,"[0, 0, 0, 1, 0]",382.0,67.0
1461,1486,"[0, 0, 0, 1, 0]",492.0,26.0
1461,2197,"[0, 0, 0, 1, 0]",267.0,42.0
1462,1440,"[0, 0, 0, 1, 0]",436.0,35.0
1462,1965,"[0, 0, 0, 1, 0]",390.0,48.0
1462,3200,"[0, 0, 0, 1, 0]",241.0,85.0
1464,1618,"[0, 0, 0, 1, 0]",192.0,5.0
1465,2374,"[0, 0, 0, 1, 0]",382.0,53.0
1466,3462,"[0, 0, 0, 1, 0]",237.0,49.0
1466,3463,"[0, 0, 0, 1, 0]",130.0,53.0
1467,2181,"[0, 0, 0, 1, 0]",236.0,48.0
1468,2438,"[0, 0, 0, 1, 0]",186.0,187.0
1469,2624,"[0, 0, 0, 1, 0]",241.0,186.0
1470,2438,"[0, 0, 0, 1, 0]",180.0,128.0
1471,2323,"[0, 0, 0, 1, 0]",330.0,130.0
1472,1694,"[0, 0, 0, 1, 0]",379.0,67.0
1472,3519,"[0, 0, 0, 1, 0]",408.0,65.0
1474,1146,"[0, 0, 0, 1, 0]",304.0,63.0
1475,1488,"[0, 0, 0, 1, 0]",370.0,89.0
1476,2229,"[0, 0, 0, 1, 0]",244.0,13.0
1477,1880,"[0, 0, 0, 1, 0]",393.0,10.0
1478,2401,"[0, 0, 0, 1, 0]",202.0,37.0
