from_stop_I,to_stop_I,label,d,n_vehicles
241,708,"[0, 0, 0, 1, 0]",1900.0,6.0
242,243,"[0, 0, 0, 1, 0]",271.0,109.0
243,244,"[0, 0, 0, 1, 0]",285.0,109.0
244,245,"[0, 0, 0, 1, 0]",310.0,109.0
245,246,"[0, 0, 0, 1, 0]",310.0,158.0
246,20,"[0, 0, 0, 1, 0]",369.0,158.0
247,248,"[0, 0, 0, 1, 0]",367.0,109.0
248,249,"[0, 0, 0, 1, 0]",341.0,183.0
249,250,"[0, 0, 0, 1, 0]",556.0,158.0
249,545,"[0, 0, 0, 1, 0]",493.0,25.0
250,251,"[0, 0, 0, 1, 0]",155.0,148.0
250,434,"[0, 0, 0, 1, 0]",1299.0,10.0
251,252,"[0, 0, 0, 1, 0]",272.0,109.0
251,433,"[0, 0, 0, 1, 0]",693.0,39.0
252,253,"[0, 0, 0, 1, 0]",255.0,109.0
253,254,"[0, 0, 0, 1, 0]",307.0,109.0
254,255,"[0, 0, 0, 1, 0]",348.0,109.0
255,256,"[0, 0, 0, 1, 0]",257.0,109.0
256,257,"[0, 0, 0, 1, 0]",242.0,164.0
256,955,"[0, 0, 0, 1, 0]",370.0,25.0
257,258,"[0, 0, 0, 1, 0]",230.0,164.0
258,223,"[0, 0, 0, 1, 0]",273.0,109.0
258,380,"[0, 0, 0, 1, 0]",310.0,55.0
259,156,"[0, 0, 0, 1, 0]",569.0,56.0
259,260,"[0, 0, 0, 1, 0]",554.0,140.0
260,155,"[0, 0, 0, 1, 0]",347.0,149.0
261,278,"[0, 0, 0, 1, 0]",215.0,146.0
262,279,"[0, 0, 0, 1, 0]",294.0,149.0
263,264,"[0, 0, 0, 1, 0]",284.0,107.0
263,265,"[0, 0, 0, 1, 0]",577.0,16.0
264,265,"[0, 0, 0, 1, 0]",295.0,107.0
265,266,"[0, 0, 0, 1, 0]",423.0,162.0
265,439,"[0, 0, 0, 1, 0]",950.0,25.0
265,492,"[0, 0, 0, 1, 0]",918.0,16.0
266,267,"[0, 0, 0, 1, 0]",246.0,162.0
267,272,"[0, 0, 0, 1, 0]",307.0,162.0
268,273,"[0, 0, 0, 1, 0]",347.0,164.0
269,270,"[0, 0, 0, 1, 0]",404.0,107.0
269,474,"[0, 0, 0, 1, 0]",419.0,55.0
270,541,"[0, 0, 0, 1, 0]",331.0,107.0
271,268,"[0, 0, 0, 1, 0]",355.0,164.0
272,269,"[0, 0, 0, 1, 0]",353.0,162.0
273,274,"[0, 0, 0, 1, 0]",257.0,164.0
274,275,"[0, 0, 0, 1, 0]",393.0,164.0
275,276,"[0, 0, 0, 1, 0]",320.0,108.0
275,277,"[0, 0, 0, 1, 0]",561.0,14.0
275,366,"[0, 0, 0, 1, 0]",286.0,56.0
275,469,"[0, 0, 0, 1, 0]",98.0,26.0
276,277,"[0, 0, 0, 1, 0]",242.0,108.0
277,170,"[0, 0, 0, 1, 0]",143.0,108.0
277,368,"[0, 0, 0, 1, 0]",555.0,14.0
278,171,"[0, 0, 0, 1, 0]",414.0,107.0
278,445,"[0, 0, 0, 1, 0]",451.0,39.0
279,213,"[0, 0, 0, 1, 0]",336.0,149.0
280,140,"[0, 0, 0, 1, 0]",385.0,123.0
280,510,"[0, 0, 0, 1, 0]",325.0,20.0
280,565,"[0, 0, 0, 1, 0]",524.0,40.0
281,282,"[0, 0, 0, 1, 0]",535.0,141.0
281,427,"[0, 0, 0, 1, 0]",935.0,7.0
282,547,"[0, 0, 0, 1, 0]",299.0,75.0
282,646,"[0, 0, 0, 1, 0]",418.0,121.0
283,49,"[0, 0, 0, 1, 0]",389.0,87.0
284,285,"[0, 0, 0, 1, 0]",287.0,93.0
285,286,"[0, 0, 0, 1, 0]",270.0,93.0
286,287,"[0, 0, 0, 1, 0]",405.0,93.0
287,288,"[0, 0, 0, 1, 0]",397.0,93.0
288,289,"[0, 0, 0, 1, 0]",291.0,93.0
289,993,"[0, 0, 0, 1, 0]",811.0,93.0
290,291,"[0, 0, 0, 1, 0]",290.0,94.0
291,292,"[0, 0, 0, 1, 0]",407.0,94.0
292,293,"[0, 0, 0, 1, 0]",372.0,94.0
293,420,"[0, 0, 0, 1, 0]",304.0,94.0
294,421,"[0, 0, 0, 1, 0]",284.0,20.0
295,189,"[0, 0, 0, 1, 0]",228.0,94.0
296,39,"[0, 0, 0, 1, 0]",371.0,203.0
297,298,"[0, 0, 0, 1, 0]",184.0,59.0
298,299,"[0, 0, 0, 1, 0]",264.0,59.0
299,26,"[0, 0, 0, 1, 0]",274.0,59.0
300,125,"[0, 0, 0, 1, 0]",247.0,149.0
301,302,"[0, 0, 0, 1, 0]",215.0,59.0
302,303,"[0, 0, 0, 1, 0]",151.0,59.0
303,304,"[0, 0, 0, 1, 0]",266.0,59.0
304,305,"[0, 0, 0, 1, 0]",295.0,59.0
305,306,"[0, 0, 0, 1, 0]",225.0,59.0
306,307,"[0, 0, 0, 1, 0]",298.0,59.0
307,308,"[0, 0, 0, 1, 0]",303.0,59.0
307,485,"[0, 0, 0, 1, 0]",248.0,20.0
308,309,"[0, 0, 0, 1, 0]",209.0,59.0
309,315,"[0, 0, 0, 1, 0]",437.0,59.0
310,311,"[0, 0, 0, 1, 0]",306.0,57.0
311,316,"[0, 0, 0, 1, 0]",435.0,57.0
311,392,"[0, 0, 0, 1, 0]",285.0,54.0
312,313,"[0, 0, 0, 1, 0]",201.0,54.0
313,393,"[0, 0, 0, 1, 0]",262.0,54.0
314,416,"[0, 0, 0, 1, 0]",310.0,54.0
315,310,"[0, 0, 0, 1, 0]",289.0,59.0
315,418,"[0, 0, 0, 1, 0]",333.0,54.0
316,317,"[0, 0, 0, 1, 0]",274.0,57.0
317,318,"[0, 0, 0, 1, 0]",232.0,57.0
318,319,"[0, 0, 0, 1, 0]",189.0,77.0
319,320,"[0, 0, 0, 1, 0]",260.0,57.0
319,391,"[0, 0, 0, 1, 0]",500.0,20.0
320,321,"[0, 0, 0, 1, 0]",280.0,57.0
321,322,"[0, 0, 0, 1, 0]",344.0,57.0
322,323,"[0, 0, 0, 1, 0]",163.0,57.0
323,324,"[0, 0, 0, 1, 0]",124.0,57.0
324,300,"[0, 0, 0, 1, 0]",315.0,57.0
325,24,"[0, 0, 0, 1, 0]",197.0,57.0
326,327,"[0, 0, 0, 1, 0]",219.0,57.0
327,328,"[0, 0, 0, 1, 0]",260.0,57.0
328,89,"[0, 0, 0, 1, 0]",182.0,57.0
329,911,"[0, 0, 0, 1, 0]",539.0,113.0
329,924,"[0, 0, 0, 1, 0]",570.0,87.0
330,139,"[0, 0, 0, 1, 0]",446.0,109.0
331,93,"[0, 0, 0, 1, 0]",396.0,92.0
331,330,"[0, 0, 0, 1, 0]",347.0,109.0
332,333,"[0, 0, 0, 1, 0]",340.0,164.0
333,334,"[0, 0, 0, 1, 0]",172.0,164.0
334,335,"[0, 0, 0, 1, 0]",220.0,164.0
335,336,"[0, 0, 0, 1, 0]",321.0,164.0
336,9,"[0, 0, 0, 1, 0]",367.0,109.0
